Year,County,Ethnicity,Race,Gender,Age Group,Count
2011,Clay,Hispanic,White,Male,45--64,0
2011,Clay,Hispanic,White,Male,65--84,0
2011,Clay,Hispanic,White,Male,85+,0
2011,Clay,Hispanic,White,Female,<1,0
2011,Clay,Hispanic,White,Female,1--17,0
2011,Clay,Hispanic,White,Female,18--24,0
2011,Clay,Hispanic,White,Female,25--44,0
2011,Clay,Hispanic,White,Female,45--64,0
2011,Clay,Hispanic,White,Female,65--84,0
2011,Clay,Hispanic,White,Female,85+,0
2011,Clay,Hispanic,Black,Male,<1,0
2011,Clay,Hispanic,Black,Male,1--17,0
2011,Clay,Hispanic,Black,Male,18--24,0
2011,Clay,Hispanic,Black,Male,25--44,0
2011,Clay,Hispanic,Black,Male,45--64,0
2011,Clay,Hispanic,Black,Male,65--84,0
2011,Clay,Hispanic,Black,Male,85+,0
2011,Clay,Hispanic,Black,Female,<1,0
2011,Clay,Hispanic,Black,Female,1--17,0
2011,Clay,Hispanic,Black,Female,18--24,0
2011,Clay,Hispanic,Black,Female,25--44,0
2011,Clay,Hispanic,Black,Female,45--64,0
2011,Clay,Hispanic,Black,Female,65--84,0
2011,Clay,Hispanic,Black,Female,85+,0
2011,Clay,Hispanic,Other,Male,<1,0
2011,Clay,Hispanic,Other,Male,1--17,0
2011,Clay,Hispanic,Other,Male,18--24,0
2011,Clay,Hispanic,Other,Male,25--44,0
2011,Clay,Hispanic,Other,Male,45--64,0
2011,Clay,Hispanic,Other,Male,65--84,0
2011,Clay,Hispanic,Other,Male,85+,0
2011,Clay,Hispanic,Other,Female,<1,0
2011,Clay,Hispanic,Other,Female,1--17,0
2011,Clay,Hispanic,Other,Female,18--24,0
2011,Clay,Hispanic,Other,Female,25--44,0
2011,Clay,Hispanic,Other,Female,45--64,0
2011,Clay,Hispanic,Other,Female,65--84,0
2011,Clay,Hispanic,Other,Female,85+,0
2011,Clinton,Non-Hispanic,White,Male,<1,1
2011,Clinton,Non-Hispanic,White,Male,1--17,0
2011,Clinton,Non-Hispanic,White,Male,18--24,5
2011,Clinton,Non-Hispanic,White,Male,25--44,8
2011,Clinton,Non-Hispanic,White,Male,45--64,24
2011,Clinton,Non-Hispanic,White,Male,65--84,59
2011,Clinton,Non-Hispanic,White,Male,85+,38
2011,Clinton,Non-Hispanic,White,Female,<1,0
2011,Clinton,Non-Hispanic,White,Female,1--17,1
2011,Clinton,Non-Hispanic,White,Female,18--24,0
2011,Clinton,Non-Hispanic,White,Female,25--44,3
2011,Clinton,Non-Hispanic,White,Female,45--64,23
2011,Clinton,Non-Hispanic,White,Female,65--84,61
2011,Clinton,Non-Hispanic,White,Female,85+,86
2011,Clinton,Non-Hispanic,Black,Male,<1,0
2011,Clinton,Non-Hispanic,Black,Male,1--17,0
2011,Clinton,Non-Hispanic,Black,Male,18--24,0
2011,Clinton,Non-Hispanic,Black,Male,25--44,0
2011,Clinton,Non-Hispanic,Black,Male,45--64,2
2011,Clinton,Non-Hispanic,Black,Male,65--84,0
2011,Clinton,Non-Hispanic,Black,Male,85+,0
2011,Clinton,Non-Hispanic,Black,Female,<1,0
2011,Clinton,Non-Hispanic,Black,Female,1--17,0
2011,Clinton,Non-Hispanic,Black,Female,18--24,0
2011,Clinton,Non-Hispanic,Black,Female,25--44,0
2011,Clinton,Non-Hispanic,Black,Female,45--64,0
2011,Clinton,Non-Hispanic,Black,Female,65--84,3
2011,Clinton,Non-Hispanic,Black,Female,85+,1
2011,Clinton,Non-Hispanic,Other,Male,<1,0
2011,Clinton,Non-Hispanic,Other,Male,1--17,0
2011,Clinton,Non-Hispanic,Other,Male,18--24,0
2011,Clinton,Non-Hispanic,Other,Male,25--44,0
2011,Clinton,Non-Hispanic,Other,Male,45--64,0
2011,Clinton,Non-Hispanic,Other,Male,65--84,0
2011,Clinton,Non-Hispanic,Other,Male,85+,0
2011,Clinton,Non-Hispanic,Other,Female,<1,0
2011,Clinton,Non-Hispanic,Other,Female,1--17,0
2011,Clinton,Non-Hispanic,Other,Female,18--24,0
2011,Clinton,Non-Hispanic,Other,Female,25--44,0
2011,Clinton,Non-Hispanic,Other,Female,45--64,0
2011,Clinton,Non-Hispanic,Other,Female,65--84,0
2011,Clinton,Non-Hispanic,Other,Female,85+,0
2011,Clinton,Hispanic,White,Male,<1,0
2011,Clinton,Hispanic,White,Male,1--17,0
2011,Clinton,Hispanic,White,Male,18--24,0
2011,Clinton,Hispanic,White,Male,25--44,0
2011,Clinton,Hispanic,White,Male,45--64,0
2011,Clinton,Hispanic,White,Male,65--84,0
2011,Clinton,Hispanic,White,Male,85+,0
2011,Clinton,Hispanic,White,Female,<1,0
2011,Clinton,Hispanic,White,Female,1--17,0
2011,Clinton,Hispanic,White,Female,18--24,0
2011,Clinton,Hispanic,White,Female,25--44,0
2011,Clinton,Hispanic,White,Female,45--64,0
2011,Clinton,Hispanic,White,Female,65--84,0
2011,Clinton,Hispanic,White,Female,85+,0
2011,Clinton,Hispanic,Black,Male,<1,0
2011,Clinton,Hispanic,Black,Male,1--17,0
2011,Clinton,Hispanic,Black,Male,18--24,0
2011,Clinton,Hispanic,Black,Male,25--44,0
2011,Clinton,Hispanic,Black,Male,45--64,0
2011,Clinton,Hispanic,Black,Male,65--84,0
2011,Clinton,Hispanic,Black,Male,85+,0
2011,Clinton,Hispanic,Black,Female,<1,0
2011,Clinton,Hispanic,Black,Female,1--17,0
2011,Clinton,Hispanic,Black,Female,18--24,0
2011,Clinton,Hispanic,Black,Female,25--44,0
2011,Clinton,Hispanic,Black,Female,45--64,0
2011,Clinton,Hispanic,Black,Female,65--84,0
2011,Clinton,Hispanic,Black,Female,85+,0
2011,Clinton,Hispanic,Other,Male,<1,0
2011,Clinton,Hispanic,Other,Male,1--17,1
2011,Clinton,Hispanic,Other,Male,18--24,0
2011,Clinton,Hispanic,Other,Male,25--44,0
2011,Clinton,Hispanic,Other,Male,45--64,1
2011,Clinton,Hispanic,Other,Male,65--84,0
2011,Clinton,Hispanic,Other,Male,85+,0
2011,Clinton,Hispanic,Other,Female,<1,0
2011,Clinton,Hispanic,Other,Female,1--17,0
2011,Clinton,Hispanic,Other,Female,18--24,0
2011,Clinton,Hispanic,Other,Female,25--44,0
2011,Clinton,Hispanic,Other,Female,45--64,1
2011,Clinton,Hispanic,Other,Female,65--84,1
2011,Clinton,Hispanic,Other,Female,85+,0
2011,Coles,Non-Hispanic,White,Male,<1,1
2011,Coles,Non-Hispanic,White,Male,1--17,0
2011,Coles,Non-Hispanic,White,Male,18--24,0
2011,Coles,Non-Hispanic,White,Male,25--44,7
2011,Coles,Non-Hispanic,White,Male,45--64,40
2011,Coles,Non-Hispanic,White,Male,65--84,104
2011,Coles,Non-Hispanic,White,Male,85+,46
2011,Coles,Non-Hispanic,White,Female,<1,1
2011,Coles,Non-Hispanic,White,Female,1--17,2
2011,Coles,Non-Hispanic,White,Female,18--24,3
2011,Coles,Non-Hispanic,White,Female,25--44,6
2011,Coles,Non-Hispanic,White,Female,45--64,34
2011,Coles,Non-Hispanic,White,Female,65--84,80
2011,Coles,Non-Hispanic,White,Female,85+,120
2011,Coles,Non-Hispanic,Black,Male,<1,0
2011,Coles,Non-Hispanic,Black,Male,1--17,0
2011,Coles,Non-Hispanic,Black,Male,18--24,0
2011,Coles,Non-Hispanic,Black,Male,25--44,0
2011,Coles,Non-Hispanic,Black,Male,45--64,1
2011,Coles,Non-Hispanic,Black,Male,65--84,1
2011,Coles,Non-Hispanic,Black,Male,85+,0
2011,Coles,Non-Hispanic,Black,Female,<1,1
2011,Coles,Non-Hispanic,Black,Female,1--17,2
2011,Coles,Non-Hispanic,Black,Female,18--24,0
2011,Coles,Non-Hispanic,Black,Female,25--44,0
2011,Coles,Non-Hispanic,Black,Female,45--64,1
2011,Coles,Non-Hispanic,Black,Female,65--84,3
2011,Coles,Non-Hispanic,Black,Female,85+,0
2011,Coles,Non-Hispanic,Other,Male,<1,0
2011,Coles,Non-Hispanic,Other,Male,1--17,0
2011,Coles,Non-Hispanic,Other,Male,18--24,0
2011,Coles,Non-Hispanic,Other,Male,25--44,0
2011,Coles,Non-Hispanic,Other,Male,45--64,0
2011,Coles,Non-Hispanic,Other,Male,65--84,0
2011,Coles,Non-Hispanic,Other,Male,85+,0
2011,Coles,Non-Hispanic,Other,Female,<1,0
2011,Coles,Non-Hispanic,Other,Female,1--17,0
2011,Coles,Non-Hispanic,Other,Female,18--24,0
2011,Coles,Non-Hispanic,Other,Female,25--44,1
2011,Coles,Non-Hispanic,Other,Female,45--64,0
2011,Coles,Non-Hispanic,Other,Female,65--84,1
2011,Coles,Non-Hispanic,Other,Female,85+,1
2011,Coles,Hispanic,White,Male,<1,0
2011,Coles,Hispanic,White,Male,1--17,0
2011,Coles,Hispanic,White,Male,18--24,0
2011,Coles,Hispanic,White,Male,25--44,0
2011,Coles,Hispanic,White,Male,45--64,0
2011,Coles,Hispanic,White,Male,65--84,0
2011,Coles,Hispanic,White,Male,85+,0
2011,Coles,Hispanic,White,Female,<1,0
2011,Coles,Hispanic,White,Female,1--17,0
2011,Coles,Hispanic,White,Female,18--24,0
2011,Coles,Hispanic,White,Female,25--44,0
2011,Coles,Hispanic,White,Female,45--64,0
2011,Coles,Hispanic,White,Female,65--84,0
2011,Coles,Hispanic,White,Female,85+,0
2011,Coles,Hispanic,Black,Male,<1,0
2011,Coles,Hispanic,Black,Male,1--17,0
2011,Coles,Hispanic,Black,Male,18--24,0
2011,Coles,Hispanic,Black,Male,25--44,0
2011,Coles,Hispanic,Black,Male,45--64,0
2011,Coles,Hispanic,Black,Male,65--84,0
2011,Coles,Hispanic,Black,Male,85+,0
2011,Coles,Hispanic,Black,Female,<1,0
2011,Coles,Hispanic,Black,Female,1--17,0
2011,Coles,Hispanic,Black,Female,18--24,0
2011,Coles,Hispanic,Black,Female,25--44,0
2011,Coles,Hispanic,Black,Female,45--64,0
2011,Coles,Hispanic,Black,Female,65--84,0
2011,Coles,Hispanic,Black,Female,85+,0
2011,Coles,Hispanic,Other,Male,<1,0
2011,Coles,Hispanic,Other,Male,1--17,0
2011,Coles,Hispanic,Other,Male,18--24,0
2011,Coles,Hispanic,Other,Male,25--44,0
2011,Coles,Hispanic,Other,Male,45--64,0
2011,Coles,Hispanic,Other,Male,65--84,0
2011,Coles,Hispanic,Other,Male,85+,1
2011,Coles,Hispanic,Other,Female,<1,0
2011,Coles,Hispanic,Other,Female,1--17,0
2011,Coles,Hispanic,Other,Female,18--24,0
2011,Coles,Hispanic,Other,Female,25--44,0
2011,Coles,Hispanic,Other,Female,45--64,0
2011,Coles,Hispanic,Other,Female,65--84,0
2011,Coles,Hispanic,Other,Female,85+,0
2011,Cook,Non-Hispanic,White,Male,<1,64
2011,Cook,Non-Hispanic,White,Male,1--17,43
2011,Cook,Non-Hispanic,White,Male,18--24,81
2011,Cook,Non-Hispanic,White,Male,25--44,395
2011,Cook,Non-Hispanic,White,Male,45--64,2306
2011,Cook,Non-Hispanic,White,Male,65--84,4824
2011,Cook,Non-Hispanic,White,Male,85+,3266
2011,Cook,Non-Hispanic,White,Female,<1,46
2011,Cook,Non-Hispanic,White,Female,1--17,20
2011,Cook,Non-Hispanic,White,Female,18--24,26
2011,Cook,Non-Hispanic,White,Female,25--44,183
2011,Cook,Non-Hispanic,White,Female,45--64,1345
2011,Cook,Non-Hispanic,White,Female,65--84,4487
2011,Cook,Non-Hispanic,White,Female,85+,6029
2011,Cook,Non-Hispanic,Black,Male,<1,141
2011,Cook,Non-Hispanic,Black,Male,1--17,93
2011,Cook,Non-Hispanic,Black,Male,18--24,202
2011,Cook,Non-Hispanic,Black,Male,25--44,549
2011,Cook,Non-Hispanic,Black,Male,45--64,1920
2011,Cook,Non-Hispanic,Black,Male,65--84,2366
2011,Cook,Non-Hispanic,Black,Male,85+,683
2011,Cook,Non-Hispanic,Black,Female,<1,107
2011,Cook,Non-Hispanic,Black,Female,1--17,45
2011,Cook,Non-Hispanic,Black,Female,18--24,41
2011,Cook,Non-Hispanic,Black,Female,25--44,303
2011,Cook,Non-Hispanic,Black,Female,45--64,1394
2011,Cook,Non-Hispanic,Black,Female,65--84,2410
2011,Cook,Non-Hispanic,Black,Female,85+,1438
2011,Cook,Non-Hispanic,Other,Male,<1,17
2011,Cook,Non-Hispanic,Other,Male,1--17,6
2011,Cook,Non-Hispanic,Other,Male,18--24,7
2011,Cook,Non-Hispanic,Other,Male,25--44,34
2011,Cook,Non-Hispanic,Other,Male,45--64,136
2011,Cook,Non-Hispanic,Other,Male,65--84,288
2011,Cook,Non-Hispanic,Other,Male,85+,119
2011,Cook,Non-Hispanic,Other,Female,<1,10
2011,Cook,Non-Hispanic,Other,Female,1--17,4
2011,Cook,Non-Hispanic,Other,Female,18--24,1
2011,Cook,Non-Hispanic,Other,Female,25--44,24
2011,Cook,Non-Hispanic,Other,Female,45--64,72
2011,Cook,Non-Hispanic,Other,Female,65--84,220
2011,Cook,Non-Hispanic,Other,Female,85+,174
2011,Cook,Hispanic,White,Male,<1,65
2011,Cook,Hispanic,White,Male,1--17,36
2011,Cook,Hispanic,White,Male,18--24,75
2011,Cook,Hispanic,White,Male,25--44,268
2011,Cook,Hispanic,White,Male,45--64,485
2011,Cook,Hispanic,White,Male,65--84,558
2011,Cook,Hispanic,White,Male,85+,172
2011,Cook,Hispanic,White,Female,<1,54
2011,Cook,Hispanic,White,Female,1--17,27
2011,Cook,Hispanic,White,Female,18--24,16
2011,Cook,Hispanic,White,Female,25--44,94
2011,Cook,Hispanic,White,Female,45--64,248
2011,Cook,Hispanic,White,Female,65--84,495
2011,Cook,Hispanic,White,Female,85+,239
2011,Cook,Hispanic,Black,Male,<1,6
2011,Cook,Hispanic,Black,Male,1--17,0
2011,Cook,Hispanic,Black,Male,18--24,0
2011,Cook,Hispanic,Black,Male,25--44,2
2011,Cook,Hispanic,Black,Male,45--64,6
2011,Cook,Hispanic,Black,Male,65--84,2
2011,Cook,Hispanic,Black,Male,85+,0
2011,Cook,Hispanic,Black,Female,<1,2
2011,Cook,Hispanic,Black,Female,1--17,0
2011,Cook,Hispanic,Black,Female,18--24,0
2011,Cook,Hispanic,Black,Female,25--44,3
2011,Cook,Hispanic,Black,Female,45--64,0
2011,Cook,Hispanic,Black,Female,65--84,5
2011,Cook,Hispanic,Black,Female,85+,3
2011,Cook,Hispanic,Other,Male,<1,4
2011,Cook,Hispanic,Other,Male,1--17,1
2011,Cook,Hispanic,Other,Male,18--24,4
2011,Cook,Hispanic,Other,Male,25--44,5
2011,Cook,Hispanic,Other,Male,45--64,8
2011,Cook,Hispanic,Other,Male,65--84,20
2011,Cook,Hispanic,Other,Male,85+,6
2011,Cook,Hispanic,Other,Female,<1,1
2011,Cook,Hispanic,Other,Female,1--17,2
2011,Cook,Hispanic,Other,Female,18--24,0
2011,Cook,Hispanic,Other,Female,25--44,4
2011,Cook,Hispanic,Other,Female,45--64,8
2011,Cook,Hispanic,Other,Female,65--84,21
2011,Cook,Hispanic,Other,Female,85+,7
2011,Crawford,Non-Hispanic,White,Male,<1,3
2011,Crawford,Non-Hispanic,White,Male,1--17,0
2011,Crawford,Non-Hispanic,White,Male,18--24,0
2011,Crawford,Non-Hispanic,White,Male,25--44,5
2011,Crawford,Non-Hispanic,White,Male,45--64,20
2011,Crawford,Non-Hispanic,White,Male,65--84,55
2011,Crawford,Non-Hispanic,White,Male,85+,31
2011,Crawford,Non-Hispanic,White,Female,<1,0
2011,Crawford,Non-Hispanic,White,Female,1--17,1
2011,Crawford,Non-Hispanic,White,Female,18--24,0
2011,Crawford,Non-Hispanic,White,Female,25--44,1
2011,Crawford,Non-Hispanic,White,Female,45--64,14
2011,Crawford,Non-Hispanic,White,Female,65--84,38
2011,Crawford,Non-Hispanic,White,Female,85+,46
2011,Crawford,Non-Hispanic,Black,Male,<1,0
2011,Crawford,Non-Hispanic,Black,Male,1--17,0
2011,Crawford,Non-Hispanic,Black,Male,18--24,0
2011,Crawford,Non-Hispanic,Black,Male,25--44,0
2011,Crawford,Non-Hispanic,Black,Male,45--64,0
2011,Crawford,Non-Hispanic,Black,Male,65--84,0
2011,Crawford,Non-Hispanic,Black,Male,85+,0
2011,Crawford,Non-Hispanic,Black,Female,<1,0
2011,Crawford,Non-Hispanic,Black,Female,1--17,0
2011,Crawford,Non-Hispanic,Black,Female,18--24,0
2011,Crawford,Non-Hispanic,Black,Female,25--44,0
2011,Crawford,Non-Hispanic,Black,Female,45--64,0
2011,Crawford,Non-Hispanic,Black,Female,65--84,0
2011,Crawford,Non-Hispanic,Black,Female,85+,0
2011,Crawford,Non-Hispanic,Other,Male,<1,0
2011,Crawford,Non-Hispanic,Other,Male,1--17,0
2011,Crawford,Non-Hispanic,Other,Male,18--24,0
2011,Crawford,Non-Hispanic,Other,Male,25--44,0
2011,Crawford,Non-Hispanic,Other,Male,45--64,0
2011,Crawford,Non-Hispanic,Other,Male,65--84,0
2011,Crawford,Non-Hispanic,Other,Male,85+,0
2011,Crawford,Non-Hispanic,Other,Female,<1,0
2011,Crawford,Non-Hispanic,Other,Female,1--17,0
2011,Crawford,Non-Hispanic,Other,Female,18--24,0
2011,Crawford,Non-Hispanic,Other,Female,25--44,0
2011,Crawford,Non-Hispanic,Other,Female,45--64,0
2011,Crawford,Non-Hispanic,Other,Female,65--84,0
2011,Crawford,Non-Hispanic,Other,Female,85+,0
2011,Crawford,Hispanic,White,Male,<1,0
2011,Crawford,Hispanic,White,Male,1--17,0
2011,Crawford,Hispanic,White,Male,18--24,0
2011,Crawford,Hispanic,White,Male,25--44,0
2011,Crawford,Hispanic,White,Male,45--64,0
2011,Crawford,Hispanic,White,Male,65--84,0
2011,Crawford,Hispanic,White,Male,85+,0
2011,Crawford,Hispanic,White,Female,<1,0
2011,Crawford,Hispanic,White,Female,1--17,0
2011,Crawford,Hispanic,White,Female,18--24,0
2011,Crawford,Hispanic,White,Female,25--44,0
2011,Crawford,Hispanic,White,Female,45--64,0
2011,Crawford,Hispanic,White,Female,65--84,0
2011,Crawford,Hispanic,White,Female,85+,0
2011,Crawford,Hispanic,Black,Male,<1,0
2011,Crawford,Hispanic,Black,Male,1--17,0
2011,Crawford,Hispanic,Black,Male,18--24,0
2011,Crawford,Hispanic,Black,Male,25--44,0
2011,Crawford,Hispanic,Black,Male,45--64,0
2011,Crawford,Hispanic,Black,Male,65--84,0
2011,Crawford,Hispanic,Black,Male,85+,0
2011,Crawford,Hispanic,Black,Female,<1,0
2011,Crawford,Hispanic,Black,Female,1--17,0
2011,Crawford,Hispanic,Black,Female,18--24,0
2011,Crawford,Hispanic,Black,Female,25--44,0
2011,Crawford,Hispanic,Black,Female,45--64,0
2011,Crawford,Hispanic,Black,Female,65--84,0
2011,Crawford,Hispanic,Black,Female,85+,0
2011,Crawford,Hispanic,Other,Male,<1,0
2011,Crawford,Hispanic,Other,Male,1--17,0
2011,Crawford,Hispanic,Other,Male,18--24,0
2011,Crawford,Hispanic,Other,Male,25--44,0
2011,Crawford,Hispanic,Other,Male,45--64,0
2011,Crawford,Hispanic,Other,Male,65--84,0
2011,Crawford,Hispanic,Other,Male,85+,0
2011,Crawford,Hispanic,Other,Female,<1,0
2011,Crawford,Hispanic,Other,Female,1--17,0
2011,Crawford,Hispanic,Other,Female,18--24,0
2011,Crawford,Hispanic,Other,Female,25--44,0
2011,Crawford,Hispanic,Other,Female,45--64,0
2011,Crawford,Hispanic,Other,Female,65--84,0
2011,Crawford,Hispanic,Other,Female,85+,0
2011,Cumberland,Non-Hispanic,White,Male,<1,1
2011,Cumberland,Non-Hispanic,White,Male,1--17,0
2011,Cumberland,Non-Hispanic,White,Male,18--24,1
2011,Cumberland,Non-Hispanic,White,Male,25--44,1
2011,Cumberland,Non-Hispanic,White,Male,45--64,20
2011,Cumberland,Non-Hispanic,White,Male,65--84,26
2011,Cumberland,Non-Hispanic,White,Male,85+,14
2011,Cumberland,Non-Hispanic,White,Female,<1,0
2011,Cumberland,Non-Hispanic,White,Female,1--17,0
2011,Cumberland,Non-Hispanic,White,Female,18--24,0
2011,Cumberland,Non-Hispanic,White,Female,25--44,0
2011,Cumberland,Non-Hispanic,White,Female,45--64,11
2011,Cumberland,Non-Hispanic,White,Female,65--84,25
2011,Cumberland,Non-Hispanic,White,Female,85+,31
2011,Cumberland,Non-Hispanic,Black,Male,<1,0
2011,Cumberland,Non-Hispanic,Black,Male,1--17,0
2011,Cumberland,Non-Hispanic,Black,Male,18--24,0
2011,Cumberland,Non-Hispanic,Black,Male,25--44,0
2011,Cumberland,Non-Hispanic,Black,Male,45--64,0
2011,Cumberland,Non-Hispanic,Black,Male,65--84,0
2011,Cumberland,Non-Hispanic,Black,Male,85+,0
2011,Cumberland,Non-Hispanic,Black,Female,<1,0
2011,Cumberland,Non-Hispanic,Black,Female,1--17,0
2011,Cumberland,Non-Hispanic,Black,Female,18--24,0
2011,Cumberland,Non-Hispanic,Black,Female,25--44,0
2011,Cumberland,Non-Hispanic,Black,Female,45--64,0
2011,Cumberland,Non-Hispanic,Black,Female,65--84,0
2011,Cumberland,Non-Hispanic,Black,Female,85+,0
2011,Cumberland,Non-Hispanic,Other,Male,<1,0
2011,Cumberland,Non-Hispanic,Other,Male,1--17,0
2011,Cumberland,Non-Hispanic,Other,Male,18--24,0
2011,Cumberland,Non-Hispanic,Other,Male,25--44,0
2011,Cumberland,Non-Hispanic,Other,Male,45--64,0
2011,Cumberland,Non-Hispanic,Other,Male,65--84,0
2011,Cumberland,Non-Hispanic,Other,Male,85+,0
2011,Cumberland,Non-Hispanic,Other,Female,<1,0
2011,Cumberland,Non-Hispanic,Other,Female,1--17,0
2011,Cumberland,Non-Hispanic,Other,Female,18--24,0
2011,Cumberland,Non-Hispanic,Other,Female,25--44,0
2011,Cumberland,Non-Hispanic,Other,Female,45--64,0
2011,Cumberland,Non-Hispanic,Other,Female,65--84,0
2011,Cumberland,Non-Hispanic,Other,Female,85+,0
2011,Cumberland,Hispanic,White,Male,<1,0
2011,Cumberland,Hispanic,White,Male,1--17,0
2011,Cumberland,Hispanic,White,Male,18--24,0
2011,Cumberland,Hispanic,White,Male,25--44,0
2011,Cumberland,Hispanic,White,Male,45--64,0
2011,Cumberland,Hispanic,White,Male,65--84,0
2011,Cumberland,Hispanic,White,Male,85+,0
2011,Cumberland,Hispanic,White,Female,<1,0
2011,Cumberland,Hispanic,White,Female,1--17,0
2011,Cumberland,Hispanic,White,Female,18--24,0
2011,Cumberland,Hispanic,White,Female,25--44,0
2011,Cumberland,Hispanic,White,Female,45--64,0
2011,Cumberland,Hispanic,White,Female,65--84,0
2011,Cumberland,Hispanic,White,Female,85+,0
2011,Cumberland,Hispanic,Black,Male,<1,0
2011,Cumberland,Hispanic,Black,Male,1--17,0
2011,Cumberland,Hispanic,Black,Male,18--24,0
2011,Cumberland,Hispanic,Black,Male,25--44,0
2011,Cumberland,Hispanic,Black,Male,45--64,0
2011,Cumberland,Hispanic,Black,Male,65--84,0
2011,Cumberland,Hispanic,Black,Male,85+,0
2011,Cumberland,Hispanic,Black,Female,<1,0
2011,Cumberland,Hispanic,Black,Female,1--17,0
2011,Cumberland,Hispanic,Black,Female,18--24,0
2011,Cumberland,Hispanic,Black,Female,25--44,0
2011,Cumberland,Hispanic,Black,Female,45--64,0
2011,Cumberland,Hispanic,Black,Female,65--84,0
2011,Cumberland,Hispanic,Black,Female,85+,0
2011,Cumberland,Hispanic,Other,Male,<1,0
2011,Cumberland,Hispanic,Other,Male,1--17,0
2011,Cumberland,Hispanic,Other,Male,18--24,0
2011,Cumberland,Hispanic,Other,Male,25--44,0
2011,Cumberland,Hispanic,Other,Male,45--64,0
2011,Cumberland,Hispanic,Other,Male,65--84,0
2011,Cumberland,Hispanic,Other,Male,85+,0
2011,Cumberland,Hispanic,Other,Female,<1,0
2011,Cumberland,Hispanic,Other,Female,1--17,0
2011,Cumberland,Hispanic,Other,Female,18--24,0
2011,Cumberland,Hispanic,Other,Female,25--44,0
2011,Cumberland,Hispanic,Other,Female,45--64,0
2011,Cumberland,Hispanic,Other,Female,65--84,0
2011,Cumberland,Hispanic,Other,Female,85+,0
2011,De Kalb,Non-Hispanic,White,Male,<1,2
2011,De Kalb,Non-Hispanic,White,Male,1--17,2
2011,De Kalb,Non-Hispanic,White,Male,18--24,4
2011,De Kalb,Non-Hispanic,White,Male,25--44,14
2011,De Kalb,Non-Hispanic,White,Male,45--64,67
2011,De Kalb,Non-Hispanic,White,Male,65--84,113
2011,De Kalb,Non-Hispanic,White,Male,85+,91
2011,De Kalb,Non-Hispanic,White,Female,<1,5
2011,De Kalb,Non-Hispanic,White,Female,1--17,1
2011,De Kalb,Non-Hispanic,White,Female,18--24,3
2011,De Kalb,Non-Hispanic,White,Female,25--44,8
2011,De Kalb,Non-Hispanic,White,Female,45--64,33
2011,De Kalb,Non-Hispanic,White,Female,65--84,134
2011,De Kalb,Non-Hispanic,White,Female,85+,168
2011,De Kalb,Non-Hispanic,Black,Male,<1,1
2011,De Kalb,Non-Hispanic,Black,Male,1--17,0
2011,De Kalb,Non-Hispanic,Black,Male,18--24,0
2011,De Kalb,Non-Hispanic,Black,Male,25--44,3
2011,De Kalb,Non-Hispanic,Black,Male,45--64,1
2011,De Kalb,Non-Hispanic,Black,Male,65--84,1
2011,De Kalb,Non-Hispanic,Black,Male,85+,0
2011,De Kalb,Non-Hispanic,Black,Female,<1,0
2011,De Kalb,Non-Hispanic,Black,Female,1--17,1
2011,De Kalb,Non-Hispanic,Black,Female,18--24,0
2011,De Kalb,Non-Hispanic,Black,Female,25--44,2
2011,De Kalb,Non-Hispanic,Black,Female,45--64,0
2011,De Kalb,Non-Hispanic,Black,Female,65--84,2
2011,De Kalb,Non-Hispanic,Black,Female,85+,0
2011,De Kalb,Non-Hispanic,Other,Male,<1,0
2011,De Kalb,Non-Hispanic,Other,Male,1--17,0
2011,De Kalb,Non-Hispanic,Other,Male,18--24,0
2011,De Kalb,Non-Hispanic,Other,Male,25--44,0
2011,De Kalb,Non-Hispanic,Other,Male,45--64,1
2011,De Kalb,Non-Hispanic,Other,Male,65--84,0
2011,De Kalb,Non-Hispanic,Other,Male,85+,0
2011,De Kalb,Non-Hispanic,Other,Female,<1,0
2011,De Kalb,Non-Hispanic,Other,Female,1--17,0
2011,De Kalb,Non-Hispanic,Other,Female,18--24,0
2011,De Kalb,Non-Hispanic,Other,Female,25--44,0
2011,De Kalb,Non-Hispanic,Other,Female,45--64,0
2011,De Kalb,Non-Hispanic,Other,Female,65--84,0
2011,De Kalb,Non-Hispanic,Other,Female,85+,0
2011,De Kalb,Hispanic,White,Male,<1,0
2011,De Kalb,Hispanic,White,Male,1--17,0
2011,De Kalb,Hispanic,White,Male,18--24,1
2011,De Kalb,Hispanic,White,Male,25--44,2
